Id,Predicted
74812,2542.109638124105
74821,2514.6825208329974
74822,2495.17319399383
74824,2578.593955765282
74833,2508.732177505295
74834,2452.00571908825
74836,2537.068246412843
74838,2532.848728619662
74852,2514.4043468563978
74853,2532.1621145983504
74855,2701.1652402489008
74857,2528.8548432027183
74859,2579.0314663526997
74863,2575.037580935756
74865,2567.2398717026726
74866,2572.7164240316147
74872,2533.957472706911
74874,2578.2815924867878
74875,2542.340445804157
74881,2579.639923380813
74882,2587.5048516778056
74892,2555.6934744039677
74894,2543.420400470298
74901,2528.8548432027183
74903,2528.9057877522237
74904,2536.737811557739
74906,2577.8926220196736
74912,2496.425390552545
74913,2509.0718574331154
74916,2499.7326619481773
74924,2491.2220743499674
74928,2584.433709799112
74937,2539.949252542366
74938,2572.4330086210166
74945,2552.387579533253
74951,2498.9857282334024
74964,2499.7326619481773
74967,2609.9637973820686
74975,2584.850200963169
74977,2526.0265118508073
74983,2408.2179716665582
74991,2469.529711898012
75001,2531.114708995712
75005,2567.8296946749883
75006,2531.7098842866358
75013,2538.6093232715725
75023,2524.890919804431
75030,2482.117398590141
75036,2522.6367298027158
75044,2501.1983899298907
75045,2499.7326619481773
75048,2499.0127491550365
75051,2494.1472960188453
75053,2581.1998934153057
75056,2467.307189055496
75057,2707.3608515002798
75074,2576.4268940379584
75082,2509.3119594746995
75084,2470.0585200653104
75085,2576.4268940379584
75089,2577.3785744758356
75090,2470.0905272084
75091,2531.2886728744943
75094,2577.8926220196736
75098,2470.9610798991916
75102,2532.9906123901646
75105,2524.7474622227846
75106,2577.29744672875
75116,2572.4330086210166
75117,2497.6395211124154
75122,2585.5368149844803
75128,2581.1998934153057
75131,2563.094445627721
75132,2556.259082099313
75133,2575.924218686129
75134,2705.9876234576586
75140,2495.120585325356
75141,2579.140051351373
75143,2577.106986463408
75144,2497.6395211124154
75145,2499.9166006176574
75146,2655.8691402662357
75147,2575.924218686129
75154,2409.090699345009
75156,2479.109009424534
75158,2499.699363176348
75161,2515.976255557615
75166,2735.313403943516
75171,2479.3283543372977
75173,2541.9215142642715
75175,2527.226480877197
75179,2499.138547865958
75180,2526.250270887979
75185,2503.2238720132896
75187,2493.678934467301
75196,2498.9857282334024
75199,2712.225289608013
75208,2517.2801532299086
75220,2414.6514825736913
75238,2504.5971000559107
75242,2573.75504410394
75243,2546.925577615091
75246,2538.9554067991794
75250,2495.7969164897922
75256,2554.383647774572
75258,2710.919720317755
75262,2564.3762349399544
75265,2539.9148925618306
75275,2569.273971819517
75287,2426.07386590153
75288,2418.084552680245
75293,2496.392091780716
75297,2575.7402800166487
75299,2585.5368149844803
75304,2577.8926220196736
75305,2534.456340371878
75306,2663.9827098110427
75307,2522.562891090302
75310,2580.604718124382
75312,2614.4972237899037
75316,2489.413256296071
75317,2519.8164350050597
75320,2445.3741137300976
75321,2496.338867786693
75325,2454.9013719397094
75328,2502.537257991978
75329,2529.0052184400115
75342,2523.9894381884956
75343,2535.9954335579573
75344,2498.9857282334024
75345,2447.8536064058612
75351,2517.818615142888
75352,2424.2362061787235
75354,2552.960373406246
75355,2500.11052013169
75358,2529.3105984566782
75367,2570.2709667214626
75369,2558.0534582471937
75376,2585.545375844563
75377,2482.4110151480845
75379,2563.911545387042
75380,2519.788649717937
75381,2516.211897562291
75382,2574.883877527861
75388,2438.643215801836
75399,2528.444849366041
75400,2695.4063181597517
75404,2530.653594945055
75406,2540.586727482867
75413,2582.527231263279
75435,2481.5528833283392
75438,2582.463328188121
75440,2570.844146020381
75442,2591.9318217457785
75443,2496.4292511201875
75445,2610.241035689607
75449,2500.6312802507105
75452,2589.1535839187827
75457,2531.3919473032506
75460,2534.6992186988828
75463,2498.9857282334024
75472,2577.5746850362884
75480,2511.904588259556
75489,2703.702344349433
75496,2498.9857282334024
75502,2520.769876917586
75507,2423.2931682917524
75518,2390.0872573614483
75522,2504.036131535566
75525,2472.0631972672
75526,2447.08346870826
75530,2445.004226233513
75532,2455.9392007674564
75539,2470.9668851077868
75542,2507.0744170261955
75545,2390.0617937702254
75549,2600.508704855605
75558,2532.8711498039697
75561,2442.9070659411714
75567,2449.738985572505
75570,2465.62636944928
75571,2546.6272527143256
75573,2504.978537458314
75575,2516.467486467793
75580,2522.3557397324676
75582,2523.375555344182
75583,2522.888240986394
75597,2520.2526803630785
75601,2460.0130636925646
75604,2466.8780598117046
75612,2569.2406215286637
75613,2535.173884710097
75616,2409.1970008051217
75622,2473.6740599314617
75623,2480.2649786810084
75625,2471.8860065270314
75633,2512.7881499338255
75645,2500.866691656761
75662,2523.449056296782
75663,2564.440131176634
75665,2521.1277317245504
75666,2568.7878748532994
75673,2548.5832335669024
75675,2456.2318244194007
75684,2570.5165769090486
75692,2490.374015990523
75698,2575.8836903686133
75708,2706.447292785887
75709,2574.1401072809444
75711,2597.9595785133192
75712,2574.014310413621
75714,2538.8223147750246
75716,2498.9857282334024
75722,2580.319633472742
75728,2574.014310413621
75729,2510.0011655310677
75733,2498.9857282334024
75738,2571.8898049516715
75740,2576.199949344877
75743,2577.4473786765766
75747,2533.4502817183948
75752,2571.8898049516715
75754,2497.320076480242
75755,2530.559195986817
75757,2574.627587099079
75763,2578.8206067191995
75766,2575.5133353235674
75770,2599.3328065559404
75771,2603.4524906838055
75772,2576.199949344877
75773,2523.375555344182
75777,2605.8686239890044
75780,2515.4890881032466
75782,2335.3156653838887
75784,2498.9857282334024
75788,2492.4487390863733
75797,2431.1792442218743
75798,2449.382890082135
75802,2499.7607154458324
75805,2355.2150124248665
75807,2498.336310517038
75810,2454.039975858703
75814,2491.220250813709
75821,2490.727657596126
75822,2659.5154802510465
75830,2433.104199271321
75835,2407.1217580502994
75840,2511.0439941002683
75841,2531.179661202318
75845,2557.226731833306
75848,2507.736722704636
75849,2472.0874125002615
75851,2553.2328464163625
75856,2561.3464159611713
75857,2553.919460437674
75860,2556.5401178119946
75867,2379.8900081388783
75868,2573.5941730024742
75870,2489.9080019886624
75878,2549.754034787028
75880,2507.6578108547815
75884,2561.241530021796
75888,2493.6899968965135
75891,2580.6123447466935
75895,2584.9313287102545
75896,2580.6123447466935
75907,2521.175690522654
75910,2572.444071050229
75911,2531.1223356180235
75913,2529.556227884768
75916,2572.444071050229
75919,2580.6123447466935
75920,2498.9857282334024
75924,2415.3044766927214
75935,2575.751342445861
75936,2577.991687372373
75937,2573.1306850715387
75938,2725.698472991379
75954,2538.549291141521
75956,2577.991687372373
75958,2498.9857282334024
75959,2577.3050733510613
75960,2601.124544583436
75969,2573.6815429791654
75972,2524.7474622227846
75977,2575.751342445861
75984,2446.6696303062904
75993,2540.559348650863
75994,2496.5619314268956
75996,2706.8658027707597
76000,2531.1223356180235
76002,2580.6123447466935
76003,2563.4048265083534
76005,2576.437956467171
76007,2580.6123447466935
76008,2498.9857282334024
76015,2446.6696303062904
76018,2572.444071050229
76020,2572.6728922906236
76030,2575.8622968159207
76034,2581.298958768005
76041,2572.0880924710327
76043,2538.4050885225297
76044,2581.298958768005
76046,2534.612962337563
76047,2581.4247574789265
76050,2531.808949639335
76061,2421.983042190027
76062,2562.7182124870437
76063,2445.8025134224
76066,2580.6123447466935
76067,2539.2359051628323
76070,2580.738143457615
76076,2572.444071050229
76078,2577.991687372373
76084,2490.25692678996
76089,2516.9694664623476
76098,2572.444071050229
76099,2598.666597446175
76100,2498.9857282334024
76106,2572.576486668315
76110,2494.937426228213
76114,2581.4247574789265
76117,2584.045414853247
76118,2570.9258846494185
76120,2496.1596394349604
76122,2704.1193466855175
76137,2576.691960454526
76150,2497.3240088550783
76152,2427.3550752466585
76153,2533.8137672858265
76154,2566.025483882676
76159,2568.498504011101
76160,2579.9216889616528
76162,2531.1223356180235
76163,2577.3050733510613
76165,2566.497453708238
76168,2519.2924966460237
76173,2584.5878262555675
76180,2529.5686047128233
76192,2577.3050733510613
76196,2410.5429736366004
76212,2498.9857282334024
76213,2492.852368039328
76216,2574.4297354127934
76218,2499.924227239969
76220,2502.6970500432158
76222,2683.3273650052433
76223,2509.1210932222193
76224,2501.676306438672
76226,2384.18640827903
76227,2373.982560127808
76228,2445.018572021636
76230,2422.0905930096246
76231,2585.545375844563
76242,2533.6075532548302
76244,2534.8383907929338
76245,2486.9940712378598
76251,2553.851563876132
76256,2493.6707718364028
76259,2575.1713020753605
76261,2704.595816367505
76262,2574.4742716374167
76264,2498.9857282334024
76271,2318.076011728137
76277,2315.2177388199902
76278,2399.1849319151092
76282,2364.4319864695563
76285,2512.874470597788
76286,2472.2735808277116
76294,2572.06449162891
76296,2702.525967686077
76297,2575.5337402351115
76298,2448.2055685859727
76299,2707.20646712433
76301,2577.084922394242
76305,2575.5337402351115
76312,2705.6191064655522
76320,2492.315958106245
76323,2549.822798293421
76329,2704.9686709438884
76332,2700.677074334459
76334,2448.2055685859727
76347,2447.485367189668
76352,2596.09809547744
76357,2572.06449162891
76359,2595.1973488399735
76360,2490.9190577128093
76363,2600.601222883369
76370,2692.8397572171302
76377,2524.6108368634673
76393,2604.6889733192343
76395,2534.271914469756
76403,2598.666597446175
76405,2575.5337402351115
76411,2575.5337402351115
76414,2562.9803186250983
76430,2529.5287621035645
76431,2583.6473097799185
76432,2575.5337402351115
76433,2604.892819492798
76435,2571.2421436256823
76439,2726.7288821965135
76442,2498.9857282334024
76447,2575.5337402351115
76449,2701.661399548256
76453,2485.7184551256337
76468,2577.084922394242
76471,2597.841678565109
76472,2571.3778776075987
76477,2529.5287621035645
76482,2574.5494150213144
76483,2574.5494150213144
76488,2578.8410116307437
76489,2567.6186132537864
76491,2498.9857282334024
76497,2589.8544744903807
76501,2549.1940854118193
76502,2498.1419903650067
76508,2570.555529604371
76509,2579.018965747253
76517,2575.5337402351115
76518,2575.597796511422
76520,2697.369802938827
76524,2684.073609913267
76526,2495.2528744568313
76528,2575.217481258848
76534,2579.7055797685643
76537,2578.8410116307437
76547,2598.666597446175
76551,2489.7416133867246
76552,2575.7116943516207
76554,2571.3778776075987
76557,2487.6354586679918
76560,2478.9948649937364
76561,2514.9167173708324
76566,2578.468321423352
76574,2548.109286414619
76575,2579.018965747253
76579,2575.395435375357
76590,2498.9857282334024
76591,2578.8410116307437
76593,2581.204606522107
76594,2577.084922394242
76598,2576.534278070341
76601,2521.970143030943
76603,2578.8410116307437
76605,2584.511877917739
76610,2533.8164941171203
76613,2571.3778776075987
76624,2494.3883063190106
76629,2578.8410116307437
76633,2562.293704603787
76635,2596.9956582110663
76644,2725.8995888649115
76649,2578.8410116307437
76654,2578.8410116307437
76659,2565.464668572286
76665,2701.499422337687
76667,2538.802366728473
76672,2703.5829367524343
76684,2575.7116943516207
76685,2575.7116943516207
76687,2527.6625261191784
76693,2418.5979945622244
76698,2351.169983435578
76703,2576.3406290877183
76704,2408.321174638244
76709,2653.437806351812
76710,2589.2053267325277
76713,2511.174499660132
76720,2523.630826616763
76722,2530.128228235953
76724,2419.9738192794007
76731,2533.5612983425067
76743,2423.174775785911
76748,2532.7488856102736
76750,2536.1819557168274
76756,2658.8765449234184
76758,2495.4970497513427
76760,2574.0650314282116
76761,2497.5568918152753
76767,2573.831655323962
76775,2533.435499631585
76803,2498.9857282334024
76805,2498.9857282334024
76806,2498.9857282334024
76808,2498.9857282334024
76809,2495.875317405584
76814,2492.9841578150913
76816,2510.651588863802
76825,2571.5477717034646
76833,2736.790870983162
76834,2564.354675226058
76838,2496.978043232035
76849,2447.0970693446566
76854,2499.724499317277
76859,2575.1713020753605
76864,2575.1713020753605
76865,2496.2914292107234
76866,2575.1713020753605
76870,2578.593955765282
76887,2493.6603554197704
76888,2532.2854193213225
76889,2494.1412504535488
76891,2713.5322150611773
76893,2494.34696944108
76895,2577.791959449681
76899,2494.34696944108
76902,2496.9676268154026
76907,2623.781900149857
76908,2496.9676268154026
76919,2574.484688054049
76920,2531.6092217166433
76927,2502.8260557721305
76928,2494.497031679948
76929,2501.550777232219
76940,2498.804321146975
76942,2498.804321146975
76957,2522.31581414172
76958,2521.91852309895
76960,2557.9507591705838
76963,2497.3082604921756
76964,2568.136554210987
76969,2574.951755943679
76970,2532.176237091562
76975,2414.405613373551
76978,2463.0948438071796
76991,2344.517865325974
76995,2373.461343243053
76997,2499.4954295872844
77003,2477.562447924118
77007,2507.765815747116
77016,2497.5874845413077
77020,2569.9272355499734
77023,2461.583078014078
77032,2435.5454159698024
77040,2563.2017816978932
77047,2507.5982740017303
77049,2429.8169675058048
77054,2522.3557397324676
77055,2543.55455359052
77057,2644.5023923552426
77062,2487.6972770527655
77064,2417.1306958713476
77071,2570.0656937922836
77073,2456.4198139009623
77082,2477.870194470954
77083,2558.843280202098
77085,2450.7476593859533
77090,2472.4510358563607
77091,2548.5953822451106
77093,2539.9148925618306
77096,2576.6962186517812
77097,2576.7629381374813
77098,2576.0096046304698
77100,2533.134138293064
77103,2580.0034900474134
77108,2518.9443845225273
77111,2576.0096046304698
77115,2498.5768055932417
77120,2525.5905682890125
77127,2582.7499461326556
77128,2579.316876026102
77131,2576.6962186517812
77132,2576.0096046304698
77133,2500.965937584137
77137,2576.6962186517812
77142,2523.9624302775032
77144,2483.2950743181527
77153,2503.3607187211414
77157,2533.8207523143756
77159,2539.6145562739357
77161,2568.4343936511973
77162,2576.0096046304698
77170,2576.0096046304698
77171,2495.1956884128235
77172,2495.1956884128235
77174,2576.0096046304698
77175,2498.9857282334024
77177,2580.0034900474134
77178,2529.1402528761223
77179,2532.4475242717544
77183,2516.6667186672807
77184,2426.5262966169576
77186,2567.6229285601903
77196,2568.394799796798
77197,2451.0265996235175
77204,2470.3886598249956
77206,2402.6837937420482
77207,2361.718538655498
77210,2437.2606071955825
77211,2411.6064924095595
77214,2584.511877917739
77220,2577.084922394242
77221,2703.899195728698
77222,2531.65458889396
77228,2575.7116943516207
77229,2492.4039855169335
77238,2469.44176395679
77239,2487.7781286076493
77245,2480.8608076066407
77246,2516.1786001125606
77248,2516.1786001125606
77260,2542.0087279660793
77262,2703.757992926248
77269,2480.8608076066407
77272,2516.865214133872
77274,2516.865214133872
77276,2478.24015023232
77279,2480.8608076066407
77286,2440.7030578657686
77290,2523.769571393777
77293,2565.971387450975
77296,2570.871375457098
77300,2693.346476095819
77303,2523.095921113569
77305,2563.5952864107785
77310,2563.911545387042
77316,2527.1966260180893
77324,2563.911545387042
77329,2435.335944406204
77330,2480.8608076066407
77331,2576.691960454526
77332,2504.109206115649
77335,2563.0891883459017
77336,2457.1325278784207
77343,2488.4468073031517
77344,2523.7645998090716
77348,2518.9583016598967
77351,2521.669125711156
77357,2519.0484683368354
77361,2519.6449156812064
77362,2516.1786001125606
77382,2532.379958170891
77383,2531.77863656356
77384,2519.0484683368354
77391,2437.216420399423
77393,2501.9778118674885
77397,2519.0484683368354
77398,2541.4045448496486
77404,2434.4699643141807
77411,2520.1410694371757
77417,2514.964416242953
77420,2514.964416242953
77422,2519.77071439213
77425,2514.964416242953
77428,2490.2718777294813
77429,2578.8238733379803
77437,2521.669125711156
77443,2518.2716876385853
77447,2419.771158388346
77451,2483.044061809604
77455,2522.3903278689127
77456,2523.077985787762
77463,2530.721667497203
77464,2546.972160847106
77470,2494.716500171888
77474,2525.227994528633
77482,2521.669125711156
77485,2518.361854315524
77489,2649.8566270882334
77493,2522.3557397324676
77498,2437.9030344207345
77509,2521.704757745139
77512,2490.7443710355706
77513,2518.2716876385853
77517,2515.6510302642646
77521,2515.6510302642646
77530,2390.0877044764648
77533,2515.6510302642646
77538,2483.079693843587
77541,2431.884938973841
77542,2435.1565783354904
77545,2496.3620518704074
77548,2482.267281111354
77553,2518.7322093605717
77559,2521.669125711156
77564,2518.397486349507
77572,2493.170206947749
77575,2472.7838058219277
77576,2543.820012139272
77581,2458.494727547406
77590,2422.1674550257553
77592,2469.3212374025297
77600,2542.4487441398305
77602,2571.151718779463
77609,2498.5029598084557
77613,2579.316876026102
77614,2497.816345787144
77617,2567.747779629886
77618,2399.9724234129
77619,2520.7825537067915
77625,2479.015660380516
77627,2498.9857282334024
77629,2577.555075326984
77631,2566.5692509860114
77637,2498.9857282334024
77638,2567.9424790286325
77641,2486.11043109122
77643,2579.4515467356964
77645,2574.7710472974413
77648,2567.255865007321
77659,2587.0874459476145
77662,2546.7436651705802
77664,2629.3603977744224
77672,2590.759077263432
77677,2716.4788095872304
77681,2567.9424790286325
77684,2570.563136402953
77688,2512.6387864645385
77690,2571.2497504242647
77704,2572.7487771778074
77715,2720.472695004174
77720,2627.5009994829184
77721,2557.5967769103986
77727,2574.1972635065495
77743,2566.215420065449
77747,2701.622892576196
77752,2567.255865007321
77753,2566.5692509860114
77756,2531.2514584800915
77758,2485.4666533878385
77760,2548.3279970856242
77762,2600.608829681951
77763,2567.255865007321
77772,2574.7710472974413
77774,2576.181847284363
77776,2569.838950437345
77781,2723.4292175994638
77783,2528.3666772882766
77786,2571.2497504242647
77787,2660.6863891888684
77788,2526.261333317191
77795,2566.5692509860114
77801,2567.2182930630224
77805,2454.86400433535
77807,2567.904907084334
77815,2569.126051971778
77816,2469.399427709559
77822,2499.1560974961253
77829,2566.5692509860114
77831,2667.2761788145194
77832,2579.489118679995
77833,2579.489118679995
77835,2486.0728591469215
77836,2609.534811958991
77839,2699.3725902469214
77841,2571.2497504242647
77843,2701.459521920976
77848,2620.4344154973824
77854,2446.7431314310647
77856,2595.1574484232624
77859,2575.1713020753605
77860,2566.5692509860114
77862,2485.4238170699105
77864,2571.2497504242647
77868,2697.3774097374094
77876,2485.4238170699105
77884,2570.5255644586546
77891,2578.0783186930735
77897,2646.8845276111642
77899,2493.794374814391
77900,2571.2497504242647
77901,2481.762714753716
77904,2575.457661318753
77906,2567.9424790286325
77911,2673.5579385050346
77912,2573.7479730363407
77918,2567.9424790286325
77924,2486.0728591469215
77932,2471.5562551901153
77942,2441.5536744701103
77944,2476.738225490773
77948,2482.0508504474133
77950,2498.677901831012
77953,2555.2633563974086
77956,2530.056203298003
77958,2416.4989140319108
77964,2457.258901678073
77965,2529.391356827757
77970,2586.1081123223053
77971,2546.7254439585263
77975,2580.8819564319206
77983,2409.6829075764745
77986,2531.470556706686
77987,2506.1902463652013
77991,2585.3505078600783
77993,2585.476306571
77996,2552.2732229753105
77998,2558.087325992594
78002,2586.7786027489974
78011,2583.4713313533653
78012,2441.2667919123783
78022,2455.456545682917
78027,2460.0075086321635
78030,2520.356297489762
78031,2500.2761839278537
78033,2570.669510572899
78036,2494.6511012821934
78040,2492.8720209223075
78045,2455.4706104339225
78055,2473.915722961912
78059,2477.4161304475783
78064,2567.021571754175
78073,2469.415576353115
78078,2460.0604398459873
78080,2560.8386284304156
78082,2420.187741050297
78094,2592.7013958003745
78102,2372.777935746525
78113,2411.1984841264357
78115,2494.0519467750432
78121,2576.9443497904977
78135,2582.135349269163
78137,2582.817758754924
78139,2578.8238733379803
78144,2578.8238733379803
78149,2564.112012351761
78154,2562.893431402407
78155,2575.886956987396
78156,2582.817758754924
78159,2547.8933068938336
78162,2573.320819418602
78163,2535.7025425276775
78165,2578.4522101541615
78168,2541.9772734529297
78169,2567.466385813189
78174,2584.441276080617
78177,2439.701358237854
78183,2578.8238733379803
78185,2502.5163394698484
78188,2525.3386706535957
78191,2492.421807708976
78195,2566.200702798039
78196,2588.728769696626
78204,2566.200702798039
78205,2662.762680335031
78206,2450.80908766753
78207,2572.8816419271984
78215,2456.6832812139514
78232,2449.890350453966
78233,2498.9857282334024
78236,2513.2076257732433
78237,2517.201511190187
78240,2498.9857282334024
78243,2548.5737366569806
78260,2484.0728356126842
78262,2582.2667439471556
78264,2587.169008689622
78265,2586.034744837375
78266,2598.267998510047
78267,2670.0993505453453
78271,2586.7213588586847
78274,2540.538621125647
78278,2579.9965050188644
78280,2490.0910117379244
78282,2574.323692416175
78286,2530.489545722895
78290,2484.7192307701503
78292,2500.6306144946548
78293,2429.7487089691026
78294,2582.557123070966
78302,2444.191278257485
78305,2480.9607924045213
78311,2429.3458306003145
78315,2448.859706207258
78321,2517.2531444025594
78325,2525.374409704432
78328,2594.872369647332
78334,2474.8635265857474
78336,2650.249812226698
78341,2519.413174752525
78357,2320.428816447358
78361,2498.9857282334024
78362,2518.2716876385853
78369,2498.9857282334024
78371,2486.7464523663243
78377,2471.324330552875
78381,2458.399068127395
78383,2463.58807646831
78389,2462.380500642417
78390,2443.8594104961003
78401,2607.147511092799
78406,2384.487591407307
78417,2498.9857282334024
78423,2536.0385538929413
78424,2570.9630057540317
78425,2577.7033472562193
78436,2513.098518280814
78441,2464.4891266554373
78448,2571.874848985882
78453,2518.4248903017806
78457,2520.3211142399655
78458,2521.7469766670847
78462,2480.953887087383
78488,2584.4779458166313
78496,2498.6141194560214
78498,2418.2810982721535
78505,2530.4988418553876
78511,2493.8078213068466
78518,2382.7891886774964
78521,2491.078609465352
78523,2625.4283927904776
78525,2533.9319119619413
78527,2502.608004872965
78535,2499.1749347664113
78541,2495.867663370779
78542,2497.1150927024787
78543,2497.1150927024787
78551,2664.740070713341
78556,2495.1810493494677
78560,2632.855348313975
78568,2653.512523160879
78569,2494.463921898649
78575,2707.5060709674285
78579,2530.055839827863
78582,2494.494435328158
78600,2408.55994750663
78606,2619.8269261528194
78609,2405.9392901323095
78610,2491.078609465352
78616,2497.1150927024787
78617,2418.967712293465
78619,2538.1206769263285
78625,2492.3260387970518
78628,2493.8250655505963
78630,2493.138451529285
78632,2502.7338035838866
78634,2495.867663370779
78636,2499.300733477333
78640,2493.0183338147235
78641,2494.3858808609843
78643,2493.138451529285
78645,2493.8078213068466
78649,2493.8250655505963
78654,2494.5116795719077
78669,2423.5792351728865
78671,2450.377596781053
78674,2567.158255089163
78675,2574.3157384331726
78683,2528.1330007001347
78685,2576.936395807495
78695,2515.0233057482474
78698,2531.440272095767
78700,2478.5972457713287
78703,2577.821000340405
78718,2528.819614721446
78719,2523.822856306929
78721,2575.871974251016
78728,2578.3799823182358
78730,2494.8764851689134
78731,2498.9857282334024
78733,2558.2775400954165
78734,2509.796000709012
78738,2521.3272515395843
78739,2418.000015026195
78743,2554.3446251400824
78745,2421.285365739503
78746,2562.701645447848
78751,2486.325770585713
78766,2493.8078213068466
78770,2506.0410749795187
78779,2526.396401971272
78780,2421.5883696677856
78783,2562.7182124870437
78786,2540.849888767823
78789,2490.3919954440425
78790,2490.3919954440425
78791,2407.8733334853187
78793,2496.7456118193454
78797,2412.6623873907456
78798,2501.9213908516535
78803,2452.4238193778388
78806,2465.965341884635
78811,2518.7265607312133
78814,2378.9483145785052
78815,2362.982732889742
78816,2360.8337132801626
78817,2390.704809969574
78819,2515.6038905971923
78830,2498.9857282334024
78835,2486.0371560508474
78842,2496.445722924917
78849,2622.5733822380616
78850,2411.993017613184
78851,2476.0593217990977
78857,2494.3858808609843
78860,2571.5058005561173
78868,2706.4567939384206
78873,2528.330445324283
78875,2493.138451529285
78876,2490.3919954440425
78879,2540.0037801809904
78880,2408.8598364010586
78888,2493.138451529285
78889,2413.318487982548
78891,2490.3919954440425
78892,2493.8078213068466
78895,2497.81895096754
78899,2493.8250655505963
78910,2489.705381422731
78913,2503.420417605198
78915,2490.3919954440425
78916,2409.9331755492512
78918,2497.81895096754
78919,2539.2316225153945
78922,2536.696508785358
78923,2493.138451529285
78925,2406.625904153619
78931,2490.3919954440425
78933,2544.036347011849
78936,2586.2211762252996
78938,2516.1455100294265
78942,2580.2922616279875
78943,2576.9849902323554
78948,2603.425118839051
78950,2576.9849902323554
78951,2541.6671977264355
78954,2580.2922616279875
78956,2580.2922616279875
78958,2551.8460517716408
78966,2484.472294062565
78968,2537.9430416226346
78970,2574.5494150213144
78973,2524.2303119997678
78983,2498.0855111353726
78989,2526.3850073021085
78990,2547.167875496748
78993,2579.2936510146656
78995,2552.85352240797
78996,2585.0839855624436
78997,2460.293505703434
78998,2598.604855011564
79002,2471.708088491869
79004,2398.13062209262
79005,2530.25564995678
79025,2544.946539678153
79032,2486.333307638597
79040,2367.956001812931
79046,2585.067233677367
79049,2506.832244664012
79052,2421.378500746203
79057,2332.9626431882625
79060,2339.637180587807
79064,2315.71633154839
79065,2447.9443622545896
79067,2416.630879669982
79069,2399.259198718687
79071,2527.7345102877516
79076,2498.9857282334024
79078,2390.799884751492
79086,2415.799818779321
79087,2478.000171800967
79093,2478.541735822659
79094,2490.641303462014
79101,2374.8759043269743
79112,2452.2674812740233
79113,2401.8584188348805
79114,2401.171804813569
79115,2677.031056943772
79117,2552.513180752806
79118,2551.600586862651
79128,2339.2048704272142
79133,2431.9568652984813
79137,2393.961680192197
79138,2500.7442197210503
79142,2500.057605699739
79151,2387.594453842094
79154,2489.915244863893
79156,2479.066013624046
79157,2431.3310390763854
79159,2366.711676939686
79161,2486.6079734682608
79170,2399.6265853360537
79174,2521.120402006125
79180,2366.0786968342095
79183,2512.554294756412
79191,2490.41743778585
79201,2510.424906614218
79202,2452.410147280429
79208,2418.1721154222714
79217,2487.1687887786507
79225,2454.0965858297877
79231,2510.145563740274
79234,2536.150214514226
79238,2487.4189702299896
79239,2520.867341680856
79240,2494.98802838455
79247,2490.1817302353734
79248,2449.1744688024833
79254,2511.6656159500003
79255,2550.9061584910028
79257,2401.2575423630333
79259,2447.65542365343
79261,2487.2341131695443
79262,2497.065741340084
79263,2681.1106927394535
79267,2502.038666812089
79268,2455.3277254383474
79270,2446.4716066980795
79271,2485.783284620943
79276,2446.589633171979
79280,2421.443734721895
79287,2478.955047784787
79294,2462.1191558194982
79295,2442.6769752916425
79298,2483.719420584342
79299,2508.0923942929635
79302,2566.914986829647
79307,2550.967860630369
79309,2485.7532410195145
79311,2514.8623708164764
79315,2497.994874513487
79319,2468.2842104376004
79324,2455.3936948142946
79325,2469.132693844609
79330,2495.369187574929
79331,2394.6482942135085
79345,2485.9873243911325
79348,2475.3580598858266
79351,2466.025331900644
79352,2576.1712571449943
79356,2295.434952907395
79357,2426.4919879300605
79358,2409.999563082116
79362,2504.602068060402
79363,2479.367705826625
79374,2596.550190995727
79377,2435.761517431746
79379,2542.08228603286
79384,2623.7416868930145
79392,2314.064413464595
79393,2556.539867038759
79412,2474.8784398057455
79420,2480.7045403916313
79424,2393.445098101371
79425,2506.68855119713
79427,2565.5486738692607
79429,2592.122469000476
79432,2451.081545513744
79443,2345.3848450892056
79447,2403.915386891568
79451,2448.7399582444004
79452,2426.3944376437535
79454,2427.421743913737
79457,2344.3245891203337
79461,2411.4753121904755
79467,2574.318955743625
79468,2450.4315636865103
79479,2503.75178637692
79483,2460.912386016947
79498,2500.869733109782
79502,2407.627977844335
79507,2534.0639089272213
79508,2562.0429068521603
79511,2507.4164775112813
79513,2636.373341835773
79515,2370.496768578799
79517,2456.1417072499166
79520,2576.735807899236
79524,2508.797181111366
79530,2431.015650128478
79536,2425.9897538370215
79540,2534.374131722988
79542,2404.9488048847556
79552,2608.633027508421
79554,2498.9857282334024
79555,2371.865753975115
79559,2427.743665102942
79566,2523.0726801777532
79567,2579.4785285406265
79569,2368.05929029882
79570,2517.0689874738023
79572,2566.447703955574
79581,2579.5705586709396
79585,2499.7268273596196
79586,2526.1904449419812
79595,2523.616781398947
79601,2593.9587101855236
79603,2354.326967335579
79611,2434.097783847195
79614,2478.250485479394
79619,2464.9756048139297
79621,2446.35499516298
79623,2498.9857282334024
79624,2484.112414447386
79627,2397.073714385148
79629,2404.705131164623
79630,2352.748264508401
79634,2558.6337752668746
79641,2501.6882712892548
79647,2571.5307600416922
79648,2644.7640950887535
79653,2516.85223330257
79658,2444.674695662201
79663,2425.230624642533
79665,2477.9544537322045
79667,2396.719537017265
79670,2498.0506780677574
79671,2378.873668707498
79676,2448.0316954503314
79677,2448.718309471643
79679,2478.7396577424593
79683,2531.4482260787695
79687,2435.015277710798
79690,2385.675589066808
79701,2466.0584320586354
79710,2410.9497706478605
